,0
4870,It makes sense why women hate premature ejaculation so much. Our whole lives we're taught that nothing worth having comes easy.
4871,What did the debater say after getting stabbed during an argument? Good point
4872,What do you call a cheap circumcision? A rip off.
4873,What's the difference between a hockey player and a hippy chick? A hockey player showers after 3 periods.
4874,"What did the blonde say when her doctor told her that she was pregnant? ""Is it mine""?"
4875,"Why did the blonde starve to death? Her new phone came with a little packet in the box that said, ""Do not eat."""
4876,"How do you know that your wife is dead? The sex is the same, but the dishes are piling up."
4877,What do you get when you run over a goose? Goose bumps.
4878,New health study on the psychology of midgets shows that 6 out of 7 dwarfs aren't happy
4879,"If you are an American in the living room, what are you in the bathroom? European"
4880,What do you call a rich Chinese person? Cha Ching
4881,Why didn't Mr. Clean's wife ever get pregnant? He comes in a bottle.
4882,Did you know 80% of Chinese have cataracts? The other 20% drive Rincolns.
4883,What do fat women get for Valentine's day? Depressed.
4884,Why do you never buy a woman a watch? Because there's a clock on the stove.
4885,"Why don't Mexicans cross the border in groups of three? Because it says ""No Trespassing""."
4886,What does a necrophiliac get at a funeral? Mourning wood
4887,Why don't they have gambling in Africa? There are too many cheetahs.
4888,What did the judge order in his whiskey? Just ice
4889,What do you call an obese psychic? A four chin teller.
4890,"I wanted to have sex with my girlfriend, but she was on her period. So I had to pull some strings."
4891,What does a clock do when it gets hungry? It goes back four seconds. 
4892,What do you guys think of message boards? I'm all forum. 
4893,"I was at a wedding the other day. It was so moving, even the cake was in tiers. "
4894,Hear about the cross-eyed teacher? She just couldn't control her pupils.
4895,"Did you hear about the man who enjoyed having sex with fruit? Some people say he's not too weird, but I still think he's fucking bananas."
4896,How do you pick up a smokin' hot Jewish girl? Broom and a Dustpan.
4897,"I organized a threesome last night. There were a couple of no-shows, but I still had a great time."
4898,Why did Mr. Grape leave Mrs. Grape? He was tired of raisin kids. 
4899,Why did the banker dump his girlfriend? He lost interest. 
4900,What do you call a row of rabbits walking backwards? A receding hare line. 
4901,What animal has two gray feet and two brown feet? An elephant with diarrhea.
4902,Why don't Jewish cannibals like eating Germans? They give them gas.
4903,"Did you hear about the women who got wooden breast implants? A punchline would be funny here, Wooden Tit?"
4904,Why did the snowman take his pants off? He heard the snow blower was coming.
4905,Why don't Italians like Jehovah's Witnesses? Italians don't like any witnesses..
4906,How do you invite a Native Alaskan to your home? You Eskimover. 
4907,Why do you never tease a fat girl with lisp? Because she's thick and tired of it.
4908,How do you make a woman blind? Put a windshield in front of her.
4909,Why did the chicken go to KFC? To see a chicken strip.
4910,How does a dog catcher get paid? By the pound.
4911,Why can't you trust atoms? Because they make up everything.
4912,"What did Earth say to the other planets? Wow, you guys have no life."
4913,I accidentally swallowed some scrabble tiles. My next dump could spell disaster
4914,"A painter billed me $0 after finishing painting my house. I asked, why $0? He said: ""don't worry about the paint, it's on the house."""
4915,What concert costs 45 cents? 50 Cent featuring Nickleback.
4916,What does an angry pepper do? It gets jalepeño face. 
4917,I had a dog with no legs. I named him cigarette so I could take him for a drag.
4918,What did the melon tell her boyfriend when he proposed? Yes but we cantaloupe. 
4919,"Why was the orphan so successful? When they told him ""go big or go home"", he only had one option."
4920,Why are hipsters such great assassins? Because they hide the bodies in places no one has ever heard of.
4921,Whats the difference between you and a calendar? A calendar has dates.
4922,What's the difference between a porcupine and a Hummer? The porcupine has the pricks on the outside.
4923,How do you circumcise a redneck? Kick his sister in the jaw.
4924,Did you see the Broadway musical about the dictionary? It's a play on words. 
4925,What do you do with 365 used condoms? ll them up into a tire and call it a Goodyear
4926,What do you call it when a girl wipes back to front? A Choco-Taco
4927,Why does Dr. Pepper come in a bottle? Because his wife is dead.
4928,"What do you call a black man selling drugs? A pharmacist, you racist."
4929,How do you make an octopus laugh? Ten tickles 
4930,How do you turn a Fox into an Elephant? Marry her.
4931,"How many Vietnam veterans does it take to change a lightbulb? YOU DON'T KNOW MAN, YOU WEREN'T THERE!"
4932,There are 2 ducks. One duck pulls his pants down. What does the other duck see? His but-quack.
4933,Have you heard about the Italian chef? He pasta way 
4934,What did Arnold Schwarzenegger say about the baritone? It's not a tuba.
4935,What do tight pants and a cheap hotel have in common? No ballroom.
4936,Did you know drinking beer makes you smart? It made Bud wiser.
4937,What do you call a bunch of high Mexicans? Baked Beans
4938,What's the difference between light and hard? You can sleep with a light on
4939,"How do you make a woman angry and sick at the same time? Cholera, bitch."
4940,Did you hear about the Native American who drank 1000 glasses of tea? He drowned in his tea pee.
4941,Why don't chickens wear undies? Because their peckers are on their faces.
4942,Why does the hipster make crappy coffee? The beans are always under-ground.
4943,What do fat girls and bricks have in common? They both get laid by Mexicans.
4944,What do you call a food that turns black people on? An afro-disiac.
4945,I got fired from my job at Pepsi..I tested positive for Coke.
4946,What does a redneck and yeast have in common? They are both in-bread. 
4947,At what point does a Lamb become a Sheep? When its had it's Baaaaa-Mitzvah! 
4948,"Why was the little ink blot so unhappy? Because his mother was in the pen, and they didn't know how long the sentence would be. "
4949,What do skid marks on the toilet bowl and girlfriends have in common? They're both easy to piss off.
4950,"Did you hear about the testicular cancer survivor who won the lottery? When he found out, the guy went nut."
4951,Why did Pee Wee Herman win the annual bass fishing contest? Experts say it's because he was a master baiter.
4952,Have you heard the one about the baby with AIDS? It never gets old.
4953,How does Moses make his tea? Hebrews it.
4954,What did the wall say when a fish ran into it? Dumb Bass 
4955,What's the difference between an outlaw and an in- law? Outlaws are wanted. 
4956,What do you call twin policemen? Copies. 
4957,"What did the bartender say when oxygen, hydrogen, sulfur, sodium, and phosphorous walked into his bar? OH SNaP!"
4958,To whoever stole my copy of Microsoft Office. I will find you. You have my Word. 
4959,"If Al Gore tried his hand as a musician, his album would be called Algorithms."
4960,What do you call a cow's mate? Its significant udder. 
4961,"Have you guys heard about the new restaurant on the moon? Early critics say the food is good, but there's no atmosphere."
4962,"Have you guys heard the story about the butter? You know what, never mind. I don't want to spread it around. "
4963,How many men does it take to open a beer? None. It should be opened by the time she brings it.
4964,What do you call a Mexican with no car? Joaquin.
4965,Did you hear about the Muslim Party? It was a blast.
4966,Did you hear about the old chameleon that couldn't change color? He had a reptile dysfunction. 
4967,What did the blanket say when it fell off the bed? Oh sheet!
4968,What did the baby corn say to momma corn? Where is popcorn. 
4969,What do you get when you have 50 female pigs and 50 male deer? One hundred sowsand bucks 
4970,"Did you hear about the new ""emo"" grass? People love it because it cuts itself."
4971,What does the highest paid WNBA player make? Sandwiches.
